
> thowil-mobile@1.0.0 start
> node scripts/serve-web.js

 INFO  Accepting connections at http://0.0.0.0:3000
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183771-35734
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183772-35735
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183772-35736
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183782-35737
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183784-35738
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183784-35739
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183785-35740
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183786-35741
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183786-35742
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183794-35743
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183795-35744
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183799-35745
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183800-35746
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183801-35747
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183801-35748
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183804-35749
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183805-35750
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183810-35751
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183811-35752
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183811-35753
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183812-35754
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183815-35755
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183815-35756
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183821-35757
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183823-35758
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183824-35759
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 6 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 6 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 6 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183824-35760
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183826-35761
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183827-35762
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183833-35763
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183834-35764
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183835-35765
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 7 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183836-35766
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183836-35767
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183838-35768
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183847-35769
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183848-35770
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183849-35771
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 6 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 6 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183850-35772
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183850-35773
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183851-35774
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183860-35775
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183861-35776
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183862-35777
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183863-35778
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183863-35779
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183864-35780
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183878-35781
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183879-35782
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183879-35783
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183880-35784
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183881-35785
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183882-35786
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183890-35787
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183892-35788
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183893-35789
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 6 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 6 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183893-35790
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183895-35791
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183895-35792
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183902-35793
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183904-35794
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183905-35795
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183905-35796
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183906-35797
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183907-35798
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183916-35799
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183917-35800
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183918-35801
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183919-35802
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183919-35803
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183920-35804
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183930-35805
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183931-35806
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183931-35807
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183932-35808
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183933-35809
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183933-35810
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183943-35811
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183944-35812
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183945-35813
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183946-35814
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183946-35815
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183947-35816
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183954-35817
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183957-35818
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183959-35819
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183960-35820
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183960-35821
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183961-35822
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183967-35823
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183968-35824
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183969-35825
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 6 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183970-35826
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183971-35827
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183972-35828
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183979-35829
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183980-35830
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183981-35831
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 6 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:33:03 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183982-35832
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183983-35833
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183983-35834
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183992-35835
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183993-35836
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183994-35837
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183995-35838
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183995-35839
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806183996-35840
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806184006-35841
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806184007-35842
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806184008-35843
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:33:04 PM 127.0.0.1 Returned 200 in 3 ms
